wavenumber,PMMA 10ppm-1,PMMA 10ppm-1_1_augmented,PMMA 10ppm-1_2_augmented,PMMA 10ppm-1_3_augmented,PMMA 10ppm-1_4_augmented,PMMA 10ppm-1_5_augmented,PMMA 10ppm-1_6_augmented,PMMA 10ppm-1_7_augmented,PMMA 10ppm-1_8_augmented,PMMA 10ppm-1_9_augmented,PMMA 10ppm-1_10_augmented,PMMA 10ppm-2,PMMA 10ppm-2_1_augmented,PMMA 10ppm-2_2_augmented,PMMA 10ppm-2_3_augmented,PMMA 10ppm-2_4_augmented,PMMA 10ppm-2_5_augmented,PMMA 10ppm-2_6_augmented,PMMA 10ppm-2_7_augmented,PMMA 10ppm-2_8_augmented,PMMA 10ppm-2_9_augmented,PMMA 10ppm-2_10_augmented,PMMA 10ppm-3,PMMA 10ppm-3_1_augmented,PMMA 10ppm-3_2_augmented,PMMA 10ppm-3_3_augmented,PMMA 10ppm-3_4_augmented,PMMA 10ppm-3_5_augmented,PMMA 10ppm-3_6_augmented,PMMA 10ppm-3_7_augmented,PMMA 10ppm-3_8_augmented,PMMA 10ppm-3_9_augmented,PMMA 10ppm-3_10_augmented,PMMA 50ppm-1,PMMA 50ppm-1_1_augmented,PMMA 50ppm-1_2_augmented,PMMA 50ppm-1_3_augmented,PMMA 50ppm-1_4_augmented,PMMA 50ppm-1_5_augmented,PMMA 50ppm-1_6_augmented,PMMA 50ppm-1_7_augmented,PMMA 50ppm-1_8_augmented,PMMA 50ppm-1_9_augmented,PMMA 50ppm-1_10_augmented,PMMA 50ppm-2,PMMA 50ppm-2_1_augmented,PMMA 50ppm-2_2_augmented,PMMA 50ppm-2_3_augmented,PMMA 50ppm-2_4_augmented,PMMA 50ppm-2_5_augmented,PMMA 50ppm-2_6_augmented,PMMA 50ppm-2_7_augmented,PMMA 50ppm-2_8_augmented,PMMA 50ppm-2_9_augmented,PMMA 50ppm-2_10_augmented,PMMA 50ppm-3,PMMA 50ppm-3_1_augmented,PMMA 50ppm-3_2_augmented,PMMA 50ppm-3_3_augmented,PMMA 50ppm-3_4_augmented,PMMA 50ppm-3_5_augmented,PMMA 50ppm-3_6_augmented,PMMA 50ppm-3_7_augmented,PMMA 50ppm-3_8_augmented,PMMA 50ppm-3_9_augmented,PMMA 50ppm-3_10_augmented,PMMA 100ppm-1,PMMA 100ppm-1_1_augmented,PMMA 100ppm-1_2_augmented,PMMA 100ppm-1_3_augmented,PMMA 100ppm-1_4_augmented,PMMA 100ppm-1_5_augmented,PMMA 100ppm-1_6_augmented,PMMA 100ppm-1_7_augmented,PMMA 100ppm-1_8_augmented,PMMA 100ppm-1_9_augmented,PMMA 100ppm-1_10_augmented,PMMA 100ppm-2,PMMA 100ppm-2_1_augmented,PMMA 100ppm-2_2_augmented,PMMA 100ppm-2_3_augmented,PMMA 100ppm-2_4_augmented,PMMA 100ppm-2_5_augmented,PMMA 100ppm-2_6_augmented,PMMA 100ppm-2_7_augmented,PMMA 100ppm-2_8_augmented,PMMA 100ppm-2_9_augmented,PMMA 100ppm-2_10_augmented,PMMA 100ppm-3,PMMA 100ppm-3_1_augmented,PMMA 100ppm-3_2_augmented,PMMA 100ppm-3_3_augmented,PMMA 100ppm-3_4_augmented,PMMA 100ppm-3_5_augmented,PMMA 100ppm-3_6_augmented,PMMA 100ppm-3_7_augmented,PMMA 100ppm-3_8_augmented,PMMA 100ppm-3_9_augmented,PMMA 100ppm-3_10_augmented,PMMA 200ppm-1,PMMA 200ppm-1_1_augmented,PMMA 200ppm-1_2_augmented,PMMA 200ppm-1_3_augmented,PMMA 200ppm-1_4_augmented,PMMA 200ppm-1_5_augmented,PMMA 200ppm-1_6_augmented,PMMA 200ppm-1_7_augmented,PMMA 200ppm-1_8_augmented,PMMA 200ppm-1_9_augmented,PMMA 200ppm-1_10_augmented,PMMA 200ppm-2,PMMA 200ppm-2_1_augmented,PMMA 200ppm-2_2_augmented,PMMA 200ppm-2_3_augmented,PMMA 200ppm-2_4_augmented,PMMA 200ppm-2_5_augmented,PMMA 200ppm-2_6_augmented,PMMA 200ppm-2_7_augmented,PMMA 200ppm-2_8_augmented,PMMA 200ppm-2_9_augmented,PMMA 200ppm-2_10_augmented,PMMA 200ppm-3,PMMA 200ppm-3_1_augmented,PMMA 200ppm-3_2_augmented,PMMA 200ppm-3_3_augmented,PMMA 200ppm-3_4_augmented,PMMA 200ppm-3_5_augmented,PMMA 200ppm-3_6_augmented,PMMA 200ppm-3_7_augmented,PMMA 200ppm-3_8_augmented,PMMA 200ppm-3_9_augmented,PMMA 200ppm-3_10_augmented
498.72,0.0,5.575098499948693,16.373247986115032,17.29904179329195,13.57970879224852,16.42776450150673,21.342253783989396,12.176028057912353,0.8511579806271468,5.845440629174129,6.828768927933493,0.0,0.8000481764240412,3.5293711008976865,24.79664119517638,20.04439539995061,13.239369611209943,12.74811356121423,4.607954223259617,14.38359173225226,11.535841671761979,0.7327144524884126,0.0,18.815473326743195,4.682095432861273,5.338259526204945,8.713271570667715,1.3905893915883,1.372954614566135,17.163537839958174,6.2756564056072754,20.030926691225808,5.230150605692865,0.0,22.477520641440943,3.505206449440168,28.291841818798698,9.389150122097313,18.573267117658645,2.2981972537237345,32.74551330816906,20.57580585301541,6.575896592388911,25.869731012480496,0.0,13.253309897348545,13.234375852016369,30.518892515780543,9.500448557937856,26.745616072468188,33.74905485777728,26.747803165069154,34.097178804908175,36.40487805625915,21.727654806930587,0.0,30.817099400083887,6.936184325477813,14.585273911439765,26.591167236023296,29.788098041180824,2.1294300371736923,7.171184761508243,20.12524922399497,24.646151336423575,1.5305358871012735,0.0,33.59356425233409,45.78579605745676,43.085865193655714,17.223530425744396,41.371379573767626,37.421975082583664,20.39717632010848,2.252500618642023,13.677512089411106,35.22535503181353,0.0,45.281688959047216,16.569651924793266,21.999027322295788,9.065419712909314,19.289406763748357,31.635681029092137,44.74249865221476,40.625021200029906,30.895167872768376,36.20273949403559,0.0,31.9152521233288,3.0663165205970766,29.508312722922707,34.75154336242197,36.243905115093305,23.142129288028716,3.761427027791591,7.025565788288851,8.888791487009776,22.821523201320172,0.0,41.798724760566095,2.3953237973230714,37.53029977234996,30.47434532781288,24.50119880335445,45.28317544597971,33.774115139888565,42.16441176037272,48.9923827027299,3.950540098504256,0.0,52.32113419215189,44.68082718797919,24.891367960706095,19.282220398205517,43.27600123348914,6.5140698994564765,2.0360915570678277,39.834603992867976,44.26542465156511,51.996798058058154,0.0,44.88660685588285,6.816442395750833,17.87851117821437,22.4169943948025,46.55943261585899,1.2252372728705876,35.3006757610891,27.43963595990826,37.30281184860457,31.392948368968682
500.83,0.0,20.76610104650144,13.247575599003651,0.47049638691763324,13.755296622098358,20.812178743856528,18.224848942951084,3.424305550573477,19.42966058586325,16.755073130150205,21.123282643083577,0.0,5.348053495485373,4.942733877426742,17.385234521752878,0.18757599094652938,15.004120634202653,16.24280310157481,1.8282917049379768,8.075295750789522,6.680158239727215,24.60938404950795,16.28,35.95219458387546,38.20397237557303,22.723004251798923,16.30199960021137,34.98789084286965,35.374831954765625,37.31160802294542,18.838595417250808,32.00019524680885,24.20794758185205,6.04,21.688431235125876,21.96401991637811,15.747517669423,33.35402989809687,22.418033215575885,13.917851358410354,7.116056973787098,23.50760034135711,30.412583158311314,15.920261195814167,0.0,10.670195969816481,4.179278579464355,17.264593457079506,24.100985042349553,19.742476731660414,37.253677128478934,17.19192345189922,3.5012218372399873,25.175191054510993,31.777267761323582,0.0,31.85435201143287,37.52108343797043,25.001110387546085,24.43030874943113,11.999961347860186,29.467041343422125,29.98104036481723,1.7746369884231101,18.771343156728083,29.74903745076421,0.0,25.570261297276822,13.528391028600812,31.763275673157036,2.336500856854019,4.425769509588029,26.27388735152521,11.074181254840148,39.97998008833018,10.35581572713016,24.036681722936166,0.62,2.042239926058395,28.025148282947317,1.0795877663673394,24.55783998729635,10.843081172550837,10.729509539409728,0.9920070201036002,0.8999959389049506,4.234755350391797,10.915797420109065,0.0,7.078294244926684,23.45796247391297,4.094736219526886,11.204801111903029,9.646106509496157,20.91344199473455,16.228228527751348,20.187641795136713,0.9685797104410618,39.64068366872839,0.0,5.136892405674208,50.505072742730434,19.345415877448445,44.671320808325184,30.31322637274082,56.30049731996059,62.431102135032134,22.219808556493888,38.51270760424292,55.1983373822494,27.92,36.43331246053498,43.06551460952646,73.857875468213,62.78474922306284,79.11634438615417,38.074584899594434,74.0903148121854,43.77329723868585,63.406867097780456,32.26200042104148,0.0,25.742972381303325,19.92419392379882,21.316000079777474,0.7616292380536444,21.65454091914483,57.39841658127304,23.29416426974347,30.47738136969061,40.546271043034466,23.141033406707283
502.93,0.0,20.771831880010655,3.0168209795149252,9.318812503544477,3.4349421021693987,2.9709257719767943,18.742189814003133,3.325407584653565,4.769152796033283,4.958001175914338,22.035959901644784,0.0,8.7202664736425,4.06003565689184,13.91299325239251,16.922142353592925,26.232842172189613,18.43978604157989,11.7304944151849,18.25405498076548,0.16884246626817048,19.29284553675306,16.28,35.95219458387546,38.20397237557303,22.723004251798923,16.30199960021137,34.98789084286965,35.374831954765625,37.31160802294542,18.838595417250808,32.00019524680885,24.20794758185205,6.04,21.688431235125876,21.96401991637811,15.747517669423,33.35402989809687,22.418033215575885,13.917851358410354,7.116056973787098,23.50760034135711,30.412583158311314,15.920261195814167,0.0,37.57950245859542,27.401196880984912,36.07602687605865,22.17657126575845,6.430324896539487,35.61755950158838,19.94049140299651,18.843514875015092,35.577508161536905,5.691869467828416,0.0,19.729744776103164,10.722067860374894,28.57317974203843,12.482727471647149,34.20533564696799,5.872230346608334,37.659864294272275,31.993322415134923,37.719575942615826,8.062192052093062,0.0,1.405241889270373,31.721830662652152,10.320263169565823,25.280891977123833,36.664165457966085,31.842171689668646,6.467443774382321,32.5941476438272,27.01112674744771,16.829729828272075,0.62,2.042239926058395,28.025148282947317,1.0795877663673394,24.55783998729635,10.843081172550837,10.729509539409728,0.9920070201036002,0.8999959389049506,4.234755350391797,10.915797420109065,0.0,45.9515985016596,40.55804458453148,23.509891976420654,32.651985771695195,15.897112090822048,0.8025396064064986,21.376459230500636,1.6701191375787081,33.83009127814057,34.63682673940578,0.0,15.1830900960732,13.116290137834191,2.406381487867092,38.249804383331075,41.54349320974056,47.43075647186073,54.51474772419062,39.5741832368117,44.704196934754165,59.09221795971684,27.92,36.43331246053498,43.06551460952646,73.857875468213,62.78474922306284,79.11634438615417,38.074584899594434,74.0903148121854,43.77329723868585,63.406867097780456,32.26200042104148,0.0,57.81721450738295,55.41903182572227,6.618878060978278,45.31300157926713,56.73738278602021,46.25537966993635,14.353516467690476,50.619189812027955,23.080244194004354,39.557617718144165
505.04,0.0,18.72180417633495,5.335988431232369,21.241745779112346,2.2779120582548815,7.229607383966272,6.963809328448326,17.52697599079842,21.264803773413846,10.276617483438645,2.5332886476520815,0.0,0.9741258203169813,2.4915347154739687,5.423648856120908,1.0092729564442495,1.7818077370148853,17.079582289829425,24.013630781033584,24.32354929857312,25.357215106706875,16.457267558783446,16.28,35.95219458387546,38.20397237557303,22.723004251798923,16.30199960021137,34.98789084286965,35.374831954765625,37.31160802294542,18.838595417250808,32.00019524680885,24.20794758185205,6.04,21.688431235125876,21.96401991637811,15.747517669423,33.35402989809687,22.418033215575885,13.917851358410354,7.116056973787098,23.50760034135711,30.412583158311314,15.920261195814167,0.0,24.00522808350329,23.389118216384244,38.2766527816476,23.223755089011107,10.500251266204316,0.4727427116632074,31.388022458912513,27.359026391164964,7.892627098279504,15.315481641203453,0.0,35.71655262767044,34.499870409795655,17.258492586993075,24.678815422907565,6.182620876986546,24.4975382700738,27.251093116367645,11.130373510512634,7.364549896102858,13.931334590282372,0.0,35.65667006584519,8.149829369034784,15.206682363480532,20.199287770478477,18.44702480964618,15.301834145935826,30.125700335299317,0.035596026832689025,15.214362135715529,15.15989154637217,0.62,2.042239926058395,28.025148282947317,1.0795877663673394,24.55783998729635,10.843081172550837,10.729509539409728,0.9920070201036002,0.8999959389049506,4.234755350391797,10.915797420109065,0.0,3.8460104510562734,16.990584982990615,21.08341999209526,26.975978684185602,29.789921768557342,10.103970767581739,39.13182568643597,39.415368169207596,1.1449595784050606,23.015390451060906,0.0,44.05794221925739,8.995731714435635,59.18546651692335,18.029251682707557,0.6071002254183051,30.92148661389022,62.56606852542339,43.43379180641101,32.934100128319386,41.43659808074549,27.92,36.43331246053498,43.06551460952646,73.857875468213,62.78474922306284,79.11634438615417,38.074584899594434,74.0903148121854,43.77329723868585,63.406867097780456,32.26200042104148,0.0,62.60734229729307,43.17608666033666,34.6196223939873,22.778273374373494,19.40428503686007,19.60837839657643,37.874661602839446,13.133126823732091,50.21267137090881,19.96724600772898
507.15,0.0,11.412427633389509,18.77041797417466,20.638745025212117,1.8149428090393278,14.90412838043345,18.35993744262669,2.9662670371366713,6.046284239433339,3.503075243873651,20.10716487722572,0.0,1.9713742901497864,12.201623373501823,3.9354985615557547,10.35910671046781,22.161911063932163,14.922438317483934,9.063880479505626,11.090317259558972,1.7093683342880308,13.066587838649266,0.0,7.689526634787991,0.8818047755673497,7.376700710695451,14.430853100694723,9.398501099916414,20.645406313261113,4.584938830961084,19.647309530214688,11.020420252477255,19.75188512504138,0.0,35.39897962538572,7.4447259539984,26.496690166433545,25.119023380984217,15.730723970845506,25.41891119439861,24.472380621744428,8.728430398855918,34.02186717090746,23.93427211048977,0.0,12.68627654691094,25.902321120745125,8.082184337213063,10.81881968244751,30.579500595630563,33.862656008970106,17.92462616922535,3.5127687595093904,15.812713327782735,24.601268677056506,0.0,27.056790142599066,9.746456085433437,21.571846622553746,20.62179217728604,7.373689348711594,14.775008034479942,20.230476071903997,5.986267858520303,7.1508445654688995,1.0131959111647255,0.0,10.285010375479725,5.04899834406846,19.815426389768074,19.9057014229312,8.257842179879875,19.565519267950165,9.33164004069526,38.768702362331624,44.31013621451097,18.727973816809534,0.0,16.680629892693325,34.43815210785756,10.761998550072782,5.906426666647164,6.834454472727439,11.41291858311708,34.50980830005419,3.087959310013419,18.335792930894776,28.923047835356254,0.0,31.09924785353408,16.5187577260006,6.470699669704293,48.337824917322365,44.003626807188574,38.63693297842875,44.47985983636751,25.69523466331212,5.87047289928333,30.28497797436958,0.0,60.38900197815908,45.55506886193496,45.82014079265365,37.62927642880477,46.405873461358865,18.70029113807739,19.57680090316866,5.073297299621124,62.78094865529329,63.79137141622531,0.0,46.35756858087043,63.372291068622864,43.4688208554829,53.81080238881872,10.568408788037068,32.179581717957944,27.327108105016343,31.651013468296416,18.196014122252276,53.50322213233104,0.0,9.028490607259124,47.06753645928084,21.121572838903496,39.73073675262095,57.1876723928927,0.07370238456574281,31.65433409179496,24.18959524799159,20.01407432005869,31.132894318487526
509.25,0.0,17.39046707711921,4.042960383111337,15.286429525876356,9.547677456197619,22.152677267228654,12.184438429857623,6.236831513691495,12.992623136625388,11.906233329568622,15.523813967070833,0.0,9.82932187702052,14.825184014469498,21.779572152439375,25.811465635364595,22.261548920781838,13.148573360586965,5.697000137384899,22.357674116818405,19.58563948374713,22.63848033100862,0.0,12.03259669975002,18.165225567869147,3.047315715883411,14.795569477174213,15.171305221942712,4.823126720199947,17.530785957120862,15.564921268521402,9.309873606688779,6.1179977219147075,0.0,0.7004708214000656,26.86095405733656,17.725350323367746,4.0160084893537045,20.20551857479105,5.241072790233774,0.5437474755070706,12.085645448418614,4.566963753826081,25.440435587020474,0.0,20.059965349931293,15.874013391289951,3.1698007214033783,15.901972866390615,28.746670819156048,32.46701105884168,5.586430824100613,2.9932005695788493,7.301744691005731,11.58290252999646,0.0,11.029829501603702,15.109090553471114,23.22475207956894,35.903341058370906,4.051714987159369,2.2289813775051583,21.161134555968196,15.953634149748945,25.208237249342996,16.545805182687474,0.0,1.9415656761430662,20.014116264212465,28.042988282765553,5.217253023696799,8.931712593763345,19.725945290270467,28.608278645852074,39.534530849285396,19.30360509982759,24.101680474892653,0.0,19.356527199670023,32.03382403595775,47.427174004377385,29.271991330139265,31.214473229851748,13.902716654785477,38.88806214907099,8.787140891117588,15.948083034858106,20.10393494855358,0.0,44.11228638954092,25.612480052399107,28.077452079616684,34.49518115082942,40.445481908984526,18.094621387376023,30.10002770288366,25.091880427792752,32.75903690538509,5.668666155257749,0.0,37.19623435485458,63.95127399726112,30.40590889708237,9.760960691368409,17.703671378230705,58.41513310759699,59.32420533195799,19.520501877823126,64.55723564204449,26.32027495370146,0.0,20.681491525249008,14.28093342039964,0.35116505698884193,41.243682821941256,13.307900322813952,12.132399408776923,20.194751555175216,41.325404263067774,50.95996157579765,55.27854545907336,0.0,48.393074944250344,0.7258694090795769,19.299735266258395,8.205222548401698,61.78423574608604,44.60367292264102,19.630859022084568,39.880733042667586,19.425373497086678,4.042131862529645
511.36,0.0,3.968360070341241,9.121579425389603,19.90064516850703,8.873014449985464,16.04471675215654,14.280721186064481,7.180096973327773,20.9665169302374,5.2007704197176405,6.234730212158942,0.0,3.771456841643428,7.67127138684455,17.406746486430762,14.68706468870258,24.740610481484023,17.047229988403014,7.744004313177628,3.694180892922017,9.287747319123312,17.588163878149608,0.0,14.1737122396406,4.1451496334188755,6.373888949531927,5.835709364413972,5.294741811032914,10.029138675332186,6.981586529633642,5.730055468494695,21.493858335203647,15.25237546084279,0.0,21.306471948385674,24.169758578415166,35.5883930895444,23.051293763712536,2.551949867366138,12.323112265889415,22.469234844553135,12.605266738973134,3.8181596195905847,0.32330066526320306,0.0,1.6377918799240234,34.346094462931205,3.5011981921775575,6.05430669466357,33.26874588862115,29.145800693034865,7.088313944951774,38.08026524832922,26.57247436583133,26.421515377234975,0.0,6.856749607824221,18.76004095831673,26.96282740519177,0.10791427815375261,28.88578991427402,33.60864989242251,20.194970480719125,22.343307765261454,33.76098756355452,19.891549675639016,0.0,31.018857263750743,34.81092839706847,41.80207228511391,32.353494063851784,25.067893424180735,16.11789244270541,25.328573992776004,28.643956118491015,45.698970285881565,18.302843730605552,0.0,11.067197969098071,21.859034840209677,11.175683280401985,30.58991518481096,15.833531003082983,10.045607498146598,15.325670159775957,7.342177171233645,19.748138987713947,46.72164235163201,0.0,3.5947556076808684,14.578376573063709,39.27271840847767,29.239642168962398,14.44801185604282,9.31288852418975,35.617542294940826,26.950244311723424,42.12297440383767,43.70977210451795,0.0,37.73448685262273,37.19741257962368,40.914595606581976,59.63368223946893,37.1145044721918,4.650127583692294,8.591286176910666,15.42186283119631,12.299242696359295,5.575700706379496,0.0,40.01343291418617,39.114752292653975,8.360689312052179,29.02292863816848,19.2317561394566,53.468415386181135,68.2417283782643,8.758409699353166,61.77494797397998,50.36628522296363,0.0,17.816946234487045,61.3706031475978,50.57429450987955,65.55136679694711,32.16951883276818,37.861559860989374,58.30634044751127,59.679534557958384,10.17829895134637,54.5628504905645
513.46,0.0,3.4651109684995878,14.570907587888206,9.812328088581209,20.301730197552335,8.000887648160736,9.955439715226445,19.496017672191297,8.26845356930915,2.909778794931678,9.344873627927567,0.0,21.017405499061674,6.773194721347638,0.7425716300276661,22.15468280934229,12.458024878882988,20.182982000655862,14.475127758951249,20.202958967311464,3.590616346076427,21.784918805260908,0.0,4.85399218399032,7.486508832567874,7.217827382436603,18.885794295205876,8.380812603313798,1.2329195976379106,12.42070322032403,10.675572577838219,9.98310370138442,8.710211182630218,0.0,28.91832738117613,16.145989760478752,33.93372104296113,26.716670198796795,34.01275394159578,37.29678361350042,28.579621224113325,10.132024505880803,15.642110309169647,7.17303061199227,0.0,38.520143822509006,13.177578563703607,23.33666866473218,29.192583109573842,10.921374671067467,30.315268877693935,37.380393633345776,6.110594549514993,26.196559157745508,11.99682792324048,0.0,0.09445924453423088,13.23281190599948,3.6296692891786595,30.574397876910997,18.796892442464532,31.358220536159582,18.164235145757807,3.220671344872326,35.32557125481215,13.203258490523613,0.0,41.06443445978617,16.059390588940115,2.438656322828556,37.155930913632936,25.9049505557517,5.734905446975883,42.5452804141924,14.712821799571877,13.203303745163112,29.610586668170725,0.0,28.33246399797315,25.852774962527434,16.98001250101214,30.06694049238322,4.8680124389338815,34.46779962319543,5.930232066819814,16.3078574644202,23.99049589142939,16.458724836581734,0.0,0.45484367773625095,6.000680706377251,41.969602929958114,49.26609007417278,3.5543509183917275,12.05459164758962,26.51971493490251,11.529176228083605,6.152911682145625,6.183289884040637,0.0,44.79969341797702,59.65783042406819,64.99710210188535,60.55699966886292,53.86405775069961,56.972374526922295,16.930093291715647,30.61725725824706,47.44148537020721,24.384016747810957,0.0,71.50124130615555,4.942984865178648,53.7404443087774,20.138277781234255,62.94161064530301,50.24849683722212,34.83388715315562,62.0151895344903,65.29618728482042,44.977806992761124,0.0,2.4959462233482674,25.979669341298894,11.108626754714193,61.322979167071765,2.604187870787025,42.4607204057206,39.93908104363197,55.84210762858809,34.80482544783615,60.45257734947394
515.56,0.0,6.136962608774077,16.316204142537778,2.7685975258512974,1.1229954251941074,1.8374227102331373,2.670313209606563,3.1953964535693427,11.477219989228784,20.734475235787464,5.004707481614644,0.0,9.889458621279376,0.5089811962482322,17.417170877173906,13.741698960022472,19.257198212317192,2.8548202186437335,1.4156606227057227,20.910016131626982,11.633360452490926,19.614853529992327,0.0,17.284993220177142,20.354221179089205,16.927322684785494,18.132574554739982,6.1512390591773505,22.40832583782251,2.6027319080844866,20.125716764808892,7.2985160688756325,10.198449265383417,0.0,26.846625734140176,20.047668700142406,37.2011555720969,4.09997917314257,23.06551765456597,16.773272184565236,35.08544839352931,20.1164338998059,1.727236315577994,32.11694090322333,0.0,7.683965379247636,7.904945858502022,24.43549585076498,30.84660425123874,11.691897689405108,36.387068480912355,24.344096356607626,7.705209310502126,2.7543625836014027,20.241417688392023,0.0,37.30157303049515,25.17252944199712,30.739870049965656,15.413482270239653,8.36834966066302,17.007564550781346,1.0387348972192383,29.505332179878835,1.7921141834764478,35.0947479753645,0.0,5.461422561810992,23.212289421101115,25.949845436543278,6.518013621974167,23.977522516065665,37.643123875674085,21.138736639730954,18.655233876123678,10.171982716850973,30.688307824344818,0.0,15.192566590216696,5.416567230108669,37.15990658131409,33.60233384727344,43.209801547399486,9.01150862220716,19.755882688279485,45.93398741651979,9.58789116053532,3.1534688591034743,0.0,12.757917636735035,30.082919535783,28.732610817210915,38.65092226093869,49.454739303354415,31.203738597731864,0.3387335960479582,41.64420769612195,13.554752634324265,8.784369984094006,0.0,17.77431183115686,4.037579973784356,30.92386986519009,48.706326355352694,13.147766640288058,63.70783245798425,58.27324896880611,58.96054907113483,61.691588855132395,31.244585887597044,0.0,30.669832390542364,67.67623912635588,69.35974591459689,17.275780882505455,35.316140248820446,14.196780078777405,1.9139516204035834,10.574599334919261,32.78834724877056,47.129686886130564,0.0,59.87425170226996,66.940047989467,12.649162432704422,20.456908795707704,14.047801094760821,33.528720499133144,0.6337167653388419,29.54348413989272,58.87244278920544,23.32854572982707
517.66,0.0,20.34194122284548,16.37894340447765,12.374969844546102,4.477112082515008,9.648623827063998,19.923440050611838,21.037335539408787,5.046118974707357,20.04862044363081,9.865152348472567,0.0,11.034100799515533,9.378291365411629,20.259173595175646,16.108000902759194,26.094620087469508,10.721228443166464,0.939588856825057,21.239839186778255,21.931771001693594,15.276567762615493,0.0,8.654317172970158,16.884561696579592,4.443808942750937,22.9582264368493,15.102184795515395,22.055043765303846,13.174595566366499,21.205304289968247,5.857751802541239,5.190371336375823,0.0,34.37160170358143,16.097523613909097,0.6768172480504837,11.50822123159075,26.64921382307711,37.58110325888982,34.64046904827807,6.055032674417962,1.714964102067841,24.988894314801783,0.0,16.53500375681199,32.689176733880146,18.767818340190104,8.334019722449412,5.076326659213257,20.89278134606363,16.21045483948726,21.950205553609642,12.7288174110065,26.506605287191665,0.0,2.7771840734684368,37.49464454238464,8.689451917588487,17.098793677589427,4.79139889579668,24.292636857315788,9.699190128764341,36.755256128278525,1.8699469538889775,30.415327400677615,0.0,36.55477830115027,9.65743525952941,20.980716333155755,25.32408924264398,6.616065536394086,10.789507402573204,15.939059518117318,15.648378777256672,45.66804228072343,14.816073699971318,0.0,37.765675189707785,5.623905508732029,13.634427052508512,28.716356493195114,9.340209283301268,8.013718193180118,17.55317141612594,28.54782128854492,42.03292582676775,24.32659998578708,0.0,47.031797890605,25.613109977621946,18.390489165237348,12.79906076749127,5.324500082402552,28.13128004469526,10.888193419235986,0.40818986031011056,28.26268539763353,21.623927391249932,0.0,16.335291135411424,25.919576133115367,32.34075357282086,44.5821098313554,10.151973699056171,12.313598841712057,36.654984644770146,59.678772426048575,13.476978828867642,48.910261758855015,0.0,28.167547124906083,6.8679609313658005,5.312180281079581,35.53218363289567,50.60496103622196,24.209698306385846,25.31210420942437,23.29569655402593,51.54189381058121,38.79244343760241,0.0,49.774706383775275,9.728150948257838,32.03244412208798,27.58977474543223,4.07192529469184,37.31820271981566,41.9917886772043,15.750588864540328,46.10818010683359,32.08793667652282
